                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 1.1534,                0.48173,                 1.8696,                0.99439,                0.99062,                0.99486,                0.92969,                0.80171,                0.31024,                 1.6635,               0.002377,               0.002377,               0.002377
                    156,                 1.1695,                0.49088,                 1.8874,                0.99345,                0.98864,                0.99482,                0.92776,                0.80256,                0.30881,                 1.6646,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.1541,                0.49043,                 1.8853,                0.99071,                0.99303,                0.99483,                0.92753,                 0.8035,                0.30826,                 1.6645,               0.002278,               0.002278,               0.002278
                    158,                 1.1549,                0.50341,                 1.8708,                0.99256,                0.99354,                0.99489,                0.92776,                0.80643,                0.30642,                 1.6658,              0.0022285,              0.0022285,              0.0022285
                    159,                  1.146,                0.47958,                 1.8775,                0.99613,                0.99348,                0.99492,                0.92751,                0.80365,                 0.3039,                 1.6653,               0.002179,               0.002179,               0.002179
                    160,                 1.1402,                0.48541,                 1.8695,                0.99719,                0.99128,                0.99492,                0.92757,                0.80373,                0.30614,                 1.6637,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.1344,                0.47875,                 1.8818,                0.99479,                0.98883,                0.99482,                0.92754,                0.80041,                0.30899,                 1.6629,                0.00208,                0.00208,                0.00208
                    162,                 1.1484,                0.48571,                 1.8722,                 0.9916,                0.98899,                0.99486,                0.92773,                0.80174,                 0.3088,                  1.663,              0.0020305,              0.0020305,              0.0020305
                    163,                  1.131,                0.48307,                 1.8694,                0.99209,                0.99162,                 0.9949,                0.92989,                0.80049,                0.30607,                 1.6614,               0.001981,               0.001981,               0.001981
                    164,                 1.1342,                0.47799,                 1.8698,                0.99336,                0.98696,                0.99486,                0.92989,                 0.7975,                0.30236,                 1.6601,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.1498,                0.48042,                 1.8802,                0.99254,                0.99046,                0.99486,                0.92962,                0.79504,                0.30158,                 1.6598,               0.001882,               0.001882,               0.001882
                    166,                 1.1072,                0.46969,                 1.8632,                0.98615,                0.99441,                 0.9948,                 0.9292,                0.79555,                0.30532,                 1.6601,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.1073,                0.47271,                 1.8575,                0.99252,                 0.9887,                 0.9948,                0.92989,                0.79463,                0.30569,                 1.6604,               0.001783,               0.001783,               0.001783
                    168,                 1.1099,                0.46617,                 1.8722,                0.99439,                0.99052,                0.99492,                0.93022,                0.79836,                0.30618,                 1.6618,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.1091,                0.47213,                 1.8623,                0.99333,                0.99255,                0.99489,                0.93031,                0.79947,                0.30963,                 1.6624,               0.001684,               0.001684,               0.001684
                    170,                 1.1035,                0.47047,                 1.8673,                0.99211,                0.99255,                0.99486,                0.92983,                0.79913,                0.31254,                 1.6623,              0.0016345,              0.0016345,              0.0016345
                    171,                  1.109,                0.46896,                 1.8802,                0.99163,                0.99262,                0.99487,                0.92935,                0.80176,                0.30774,                 1.6628,               0.001585,               0.001585,               0.001585
                    172,                   1.09,                 0.4586,                 1.8485,                0.99348,                0.99259,                0.99491,                0.93048,                0.80036,                0.30768,                 1.6621,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.1183,                0.48184,                 1.8717,                0.99047,                0.99534,                0.99491,                 0.9305,                0.79444,                0.30893,                 1.6611,               0.001486,               0.001486,               0.001486
                    174,                 1.0829,                0.47087,                 1.8587,                0.99627,                0.99423,                0.99495,                0.92986,                0.79263,                0.29574,                 1.6603,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.0922,                0.47695,                 1.8537,                0.99165,                0.99544,                0.99493,                0.92977,                0.79271,                0.29675,                 1.6598,               0.001387,               0.001387,               0.001387
                    176,                 1.1044,                0.47101,                 1.8505,                0.99727,                0.99348,                0.99497,                0.92841,                0.79113,                0.29491,                 1.6577,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.0974,                 0.4634,                 1.8564,                0.98984,                0.99759,                0.99492,                0.92852,                0.79053,                0.30018,                 1.6586,               0.001288,               0.001288,               0.001288
                    178,                   1.07,                0.45111,                 1.8446,                0.99442,                0.99162,                0.99493,                0.92894,                 0.7914,                 0.2993,                 1.6583,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.0866,                 0.4555,                 1.8503,                 0.9944,                0.99222,                0.99492,                0.92876,                0.79097,                0.30208,                 1.6572,               0.001189,               0.001189,               0.001189
                    180,                 1.0942,                0.54331,                 1.8647,                0.99601,                0.99255,                0.99495,                0.93061,                0.79154,                0.29898,                 1.6572,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.0722,                0.45025,                 1.8502,                0.99534,                0.99463,                0.99497,                0.92922,                 0.7915,                0.29427,                 1.6593,                0.00109,                0.00109,                0.00109
                    182,                 1.0643,                0.45353,                 1.8469,                0.99441,                0.99319,                0.99497,                0.92792,                0.79117,                0.29493,                  1.659,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.0589,                0.45997,                 1.8508,                0.99671,                0.99534,                0.99496,                0.92903,                0.78991,                0.29316,                 1.6592,               0.000991,               0.000991,               0.000991
                    184,                 1.0543,                0.44513,                 1.8485,                0.99707,                0.99348,                0.99497,                0.92892,                0.78999,                0.29341,                 1.6592,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.0696,                0.45347,                 1.8538,                0.99165,                0.99548,                0.99494,                0.93069,                0.78825,                0.29404,                 1.6584,               0.000892,               0.000892,               0.000892
                    186,                 1.0648,                0.44061,                 1.8494,                0.99627,                0.99488,                0.99499,                0.93049,                0.78758,                0.29245,                  1.658,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.0686,                0.49813,                 1.8518,                0.99547,                0.99628,                0.99498,                0.93123,                0.78612,                0.28983,                 1.6578,               0.000793,               0.000793,               0.000793
                    188,                 1.0618,                 0.4441,                 1.8536,                0.99755,                0.98976,                0.99496,                0.93039,                0.78641,                 0.2925,                 1.6573,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.0584,                0.45309,                 1.8493,                0.99513,                0.99721,                0.99496,                 0.9312,                 0.7867,                0.28909,                 1.6578,               0.000694,               0.000694,               0.000694
                    190,                 1.0613,                0.44063,                 1.8534,                0.99534,                0.99534,                0.99494,                0.93132,                0.78415,                0.29152,                 1.6578,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.0396,                0.37471,                  1.886,                0.99708,                0.99162,                0.99495,                0.93023,                0.78448,                 0.2921,                 1.6579,               0.000595,               0.000595,               0.000595
                    192,                 1.0081,                0.35951,                 1.8853,                0.99122,                0.99721,                0.99493,                0.93158,                0.78457,                0.29255,                 1.6583,              0.0005455,              0.0005455,              0.0005455
                    193,                0.97138,                0.34735,                 1.8553,                0.99163,                0.99252,                0.99485,                0.93028,                0.78642,                  0.297,                 1.6583,               0.000496,               0.000496,               0.000496
                    194,                0.98875,                0.35208,                 1.8467,                0.99449,                0.99348,                0.99491,                0.92943,                0.78765,                0.29787,                 1.6588,              0.0004465,              0.0004465,              0.0004465
                    195,                0.96343,                0.34563,                  1.847,                0.99391,                0.99534,                0.99492,                 0.9299,                0.78843,                0.29406,                 1.6585,               0.000397,               0.000397,               0.000397
                    196,                0.95906,                0.34498,                 1.8488,                0.99403,                0.99721,                 0.9949,                0.92957,                0.79056,                0.29373,                 1.6587,              0.0003475,              0.0003475,              0.0003475
                    197,                0.96885,                0.34472,                 1.8859,                 0.9935,                0.99603,                0.99488,                0.92957,                 0.7903,                 0.2952,                 1.6589,               0.000298,               0.000298,               0.000298
                    198,                 1.0047,                0.35426,                 1.9453,                0.99532,                0.99042,                0.99491,                0.92994,                0.79126,                  0.298,                 1.6589,              0.0002485,              0.0002485,              0.0002485
                    199,                0.95629,                0.33935,                 1.8281,                0.99441,                 0.9931,                0.99492,                0.92924,                0.79204,                0.29577,                 1.6589,               0.000199,               0.000199,               0.000199
                    200,                0.94313,                0.33754,                 1.8411,                0.99289,                0.99534,                0.99489,                0.92859,                0.79311,                0.29523,                 1.6591,              0.0001495,              0.0001495,              0.0001495
